PC6,hh_ID,hh_size,neighb_code,hh_type,income_group,car_ownership,longitude,latitude,PC4
2546RR,6395,1,BU05183284,single,income_4_10,0,4.26976294049831,52.0587049617113,2546
2546RR,2903,2,BU05183284,couple_without_children,income_10_10,0,4.26976294049831,52.0587049617113,2546
2546RR,2794,2,BU05183284,couple_without_children,income_10_10,0,4.26976294049831,52.0587049617113,2546
2546RR,6339,1,BU05183284,single,income_3_10,1,4.26976294049831,52.0587049617113,2546
2546RR,3152,2,BU05183284,couple_without_children,income_10_10,0,4.26976294049831,52.0587049617113,2546
2546RR,5615,1,BU05183284,single,income_2_10,0,4.26976294049831,52.0587049617113,2546
2546RR,1068,4,BU05183284,couple_with_children,income_8_10,0,4.26976294049831,52.0587049617113,2546
2546RR,6727,1,BU05183284,single,income_9_10,0,4.26976294049831,52.0587049617113,2546
2546RR,4132,1,BU05183284,single,income_2_10,0,4.26976294049831,52.0587049617113,2546
2546RR,6038,1,BU05183284,single,income_2_10,0,4.26976294049831,52.0587049617113,2546
2546RR,5594,1,BU05183284,single,income_2_10,1,4.26976294049831,52.0587049617113,2546
2546RR,7771,1,BU05183284,single,income_2_10,1,4.26976294049831,52.0587049617113,2546
2546RR,551,4,BU05183284,couple_with_children,income_4_10,0,4.26976294049831,52.0587049617113,2546
2546RR,1892,3,BU05183284,couple_with_children,income_5_10,0,4.26976294049831,52.0587049617113,2546
2546RR,5143,1,BU05183284,single,income_4_10,1,4.26976294049831,52.0587049617113,2546
2546RR,5026,1,BU05183284,single,income_3_10,0,4.26976294049831,52.0587049617113,2546
2546RR,3121,2,BU05183284,couple_without_children,income_10_10,0,4.26976294049831,52.0587049617113,2546
2546RR,3160,2,BU05183284,couple_without_children,income_10_10,0,4.26976294049831,52.0587049617113,2546
2546RR,4811,1,BU05183284,single,income_3_10,0,4.26976294049831,52.0587049617113,2546
2546RR,6154,1,BU05183284,single,income_2_10,1,4.26976294049831,52.0587049617113,2546
2546RS,1875,3,BU05183284,couple_with_children,income_7_10,0,4.26930773143005,52.0584261880032,2546
2546RS,6059,1,BU05183284,single,income_3_10,1,4.26930773143005,52.0584261880032,2546
2546RS,1010,3,BU05183284,single-parent,income_5_10,1,4.26930773143005,52.0584261880032,2546
2546RS,7567,1,BU05183284,single,income_1_10,0,4.26930773143005,52.0584261880032,2546
2546RS,2977,2,BU05183284,couple_without_children,income_9_10,0,4.26930773143005,52.0584261880032,2546
2546RS,4315,1,BU05183284,single,income_1_10,1,4.26930773143005,52.0584261880032,2546
2546RS,1493,3,BU05183284,couple_with_children,income_1_10,0,4.26930773143005,52.0584261880032,2546
2546RS,625,3,BU05183284,single-parent,income_2_10,0,4.26930773143005,52.0584261880032,2546
2546RS,1730,3,BU05183284,couple_with_children,income_6_10,0,4.26930773143005,52.0584261880032,2546
2546RS,3962,2,BU05183284,couple_without_children,income_7_10,0,4.26930773143005,52.0584261880032,2546
2546RS,2816,2,BU05183284,couple_without_children,income_5_10,0,4.26930773143005,52.0584261880032,2546
2546RS,2831,2,BU05183284,couple_without_children,income_9_10,0,4.26930773143005,52.0584261880032,2546
2546RS,98,5,BU05183284,couple_with_children,income_6_10,0,4.26930773143005,52.0584261880032,2546
2546RS,3692,2,BU05183284,couple_without_children,income_1_10,0,4.26930773143005,52.0584261880032,2546
2546RS,5797,1,BU05183284,single,income_7_10,1,4.26930773143005,52.0584261880032,2546
2546RS,1944,3,BU05183284,couple_with_children,income_6_10,0,4.26930773143005,52.0584261880032,2546
2546RS,2898,2,BU05183284,couple_without_children,income_9_10,0,4.26930773143005,52.0584261880032,2546
2546RS,3996,2,BU05183284,couple_without_children,income_2_10,0,4.26930773143005,52.0584261880032,2546
2546RS,5089,1,BU05183284,single,income_1_10,0,4.26930773143005,52.0584261880032,2546
2546RS,6156,1,BU05183284,single,income_3_10,1,4.26930773143005,52.0584261880032,2546
2546RS,4179,1,BU05183284,single,income_1_10,1,4.26930773143005,52.0584261880032,2546
2546RS,2115,3,BU05183284,couple_with_children,income_9_10,0,4.26930773143005,52.0584261880032,2546
2546RS,1173,2,BU05183284,single-parent,income_4_10,1,4.26930773143005,52.0584261880032,2546
2546RS,5137,1,BU05183284,single,income_7_10,0,4.26930773143005,52.0584261880032,2546
2546RS,5796,1,BU05183284,single,income_1_10,0,4.26930773143005,52.0584261880032,2546
2546RS,4641,1,BU05183284,single,income_4_10,1,4.26930773143005,52.0584261880032,2546
2546RS,1410,3,BU05183284,couple_with_children,income_2_10,0,4.26930773143005,52.0584261880032,2546
2546RS,4067,1,BU05183284,single,income_4_10,1,4.26930773143005,52.0584261880032,2546
2546RS,1661,2,BU05183284,single-parent,income_1_10,0,4.26930773143005,52.0584261880032,2546
2546RS,1723,3,BU05183284,couple_with_children,income_5_10,0,4.26930773143005,52.0584261880032,2546
2546RS,4699,1,BU05183284,single,income_1_10,0,4.26930773143005,52.0584261880032,2546
2546RT,1,5,BU05183284,couple_with_children,income_8_10,0,4.26836503338276,52.0578953536893,2546
2546RT,4858,1,BU05183284,single,income_3_10,1,4.26836503338276,52.0578953536893,2546
2546RT,4253,1,BU05183284,single,income_3_10,0,4.26836503338276,52.0578953536893,2546
2546RT,84,5,BU05183284,couple_with_children,income_10_10,0,4.26836503338276,52.0578953536893,2546
2546RT,7980,1,BU05183284,single,income_10_10,1,4.26836503338276,52.0578953536893,2546
2546RT,3905,2,BU05183284,couple_without_children,income_10_10,0,4.26836503338276,52.0578953536893,2546
2546RT,5108,1,BU05183284,single,income_10_10,1,4.26836503338276,52.0578953536893,2546
2546RT,372,4,BU05183284,couple_with_children,income_6_10,0,4.26836503338276,52.0578953536893,2546
2546RT,6891,1,BU05183284,single,income_3_10,0,4.26836503338276,52.0578953536893,2546
2546RT,5393,1,BU05183284,single,income_4_10,0,4.26836503338276,52.0578953536893,2546
2546RT,1629,2,BU05183284,single-parent,income_7_10,1,4.26836503338276,52.0578953536893,2546
2546RT,5004,1,BU05183284,single,income_8_10,1,4.26836503338276,52.0578953536893,2546
2546RT,5964,1,BU05183284,single,income_3_10,1,4.26836503338276,52.0578953536893,2546
2546RT,2321,2,BU05183284,couple_without_children,income_8_10,0,4.26836503338276,52.0578953536893,2546
2546RT,7909,1,BU05183284,single,income_6_10,1,4.26836503338276,52.0578953536893,2546
2546RT,16,5,BU05183284,couple_with_children,income_10_10,0,4.26836503338276,52.0578953536893,2546
2546RT,4875,1,BU05183284,single,income_5_10,0,4.26836503338276,52.0578953536893,2546
2546RT,4348,1,BU05183284,single,income_10_10,0,4.26836503338276,52.0578953536893,2546
2546RT,4727,1,BU05183284,single,income_3_10,0,4.26836503338276,52.0578953536893,2546
2546RT,2042,2,BU05183284,single-parent,income_1_10,1,4.26836503338276,52.0578953536893,2546
2546RT,5851,1,BU05183284,single,income_2_10,0,4.26836503338276,52.0578953536893,2546
2546RT,1289,2,BU05183284,single-parent,income_3_10,1,4.26836503338276,52.0578953536893,2546
2546RT,6636,1,BU05183284,single,income_1_10,0,4.26836503338276,52.0578953536893,2546
2546RT,4206,1,BU05183284,single,income_2_10,1,4.26836503338276,52.0578953536893,2546
2546RT,683,4,BU05183284,couple_with_children,income_2_10,0,4.26836503338276,52.0578953536893,2546
2546RT,6867,1,BU05183284,single,income_1_10,1,4.26836503338276,52.0578953536893,2546
2546RT,7962,1,BU05183284,single,income_1_10,0,4.26836503338276,52.0578953536893,2546
2546RT,756,3,BU05183284,single-parent,income_9_10,1,4.26836503338276,52.0578953536893,2546
2546RT,1526,2,BU05183284,single-parent,income_1_10,1,4.26836503338276,52.0578953536893,2546
2546RT,6630,1,BU05183284,single,income_1_10,0,4.26836503338276,52.0578953536893,2546
2546RT,2256,2,BU05183284,couple_without_children,income_1_10,0,4.26836503338276,52.0578953536893,2546
2546RT,3530,2,BU05183284,couple_without_children,income_2_10,0,4.26836503338276,52.0578953536893,2546
2546RT,4446,1,BU05183284,single,income_2_10,0,4.26836503338276,52.0578953536893,2546
2546RT,3569,2,BU05183284,couple_without_children,income_2_10,0,4.26836503338276,52.0578953536893,2546
2546RT,5635,1,BU05183284,single,income_5_10,1,4.26836503338276,52.0578953536893,2546
2546RT,5019,1,BU05183284,single,income_1_10,0,4.26836503338276,52.0578953536893,2546
2546RT,5312,1,BU05183284,single,income_1_10,0,4.26836503338276,52.0578953536893,2546
2546RT,359,3,BU05183284,single-parent,income_10_10,0,4.26836503338276,52.0578953536893,2546
2546RT,3235,2,BU05183284,couple_without_children,income_1_10,0,4.26836503338276,52.0578953536893,2546
2546RT,5453,1,BU05183284,single,income_3_10,0,4.26836503338276,52.0578953536893,2546
2546RT,647,4,BU05183284,couple_with_children,income_1_10,0,4.26836503338276,52.0578953536893,2546
2546RT,7356,1,BU05183284,single,income_5_10,1,4.26836503338276,52.0578953536893,2546
2546RT,6603,1,BU05183284,single,income_1_10,0,4.26836503338276,52.0578953536893,2546
2546RT,1396,2,BU05183284,single-parent,income_1_10,0,4.26836503338276,52.0578953536893,2546
2546RT,6613,1,BU05183284,single,income_3_10,1,4.26836503338276,52.0578953536893,2546
2546RT,2122,2,BU05183284,couple_without_children,income_10_10,0,4.26836503338276,52.0578953536893,2546
2546RT,3765,2,BU05183284,couple_without_children,income_2_10,0,4.26836503338276,52.0578953536893,2546
2546RT,4073,1,BU05183284,single,income_3_10,0,4.26836503338276,52.0578953536893,2546
2546RT,2146,2,BU05183284,couple_without_children,income_2_10,0,4.26836503338276,52.0578953536893,2546
2546RT,6797,1,BU05183284,single,income_5_10,1,4.26836503338276,52.0578953536893,2546
2546RT,7845,1,BU05183284,single,income_1_10,1,4.26836503338276,52.0578953536893,2546
2546RT,2119,3,BU05183284,couple_with_children,income_10_10,0,4.26836503338276,52.0578953536893,2546
2546RT,6523,1,BU05183284,single,income_7_10,1,4.26836503338276,52.0578953536893,2546
2546RT,835,4,BU05183284,couple_with_children,income_8_10,0,4.26836503338276,52.0578953536893,2546
2546RT,4933,1,BU05183284,single,income_9_10,1,4.26836503338276,52.0578953536893,2546
2546RT,2900,2,BU05183284,couple_without_children,income_10_10,0,4.26836503338276,52.0578953536893,2546
2546RT,6140,1,BU05183284,single,income_5_10,0,4.26836503338276,52.0578953536893,2546
2546RV,1957,3,BU05183284,couple_with_children,income_10_10,0,4.26772996997082,52.0575495626732,2546
2546RV,3029,2,BU05183284,couple_without_children,income_8_10,0,4.26772996997082,52.0575495626732,2546
2546RV,5378,1,BU05183284,single,income_3_10,1,4.26772996997082,52.0575495626732,2546
2546RV,4932,1,BU05183284,single,income_8_10,0,4.26772996997082,52.0575495626732,2546
2546RV,379,3,BU05183284,single-parent,income_4_10,0,4.26772996997082,52.0575495626732,2546
2546RV,4021,2,BU05183284,couple_without_children,income_9_10,0,4.26772996997082,52.0575495626732,2546
2546RV,3353,2,BU05183284,couple_without_children,income_6_10,0,4.26772996997082,52.0575495626732,2546
2546RV,3260,2,BU05183284,couple_without_children,income_10_10,0,4.26772996997082,52.0575495626732,2546
2546RV,7276,1,BU05183284,single,income_3_10,1,4.26772996997082,52.0575495626732,2546
2546RV,2377,2,BU05183284,couple_without_children,income_5_10,0,4.26772996997082,52.0575495626732,2546
2546RV,7605,1,BU05183284,single,income_9_10,0,4.26772996997082,52.0575495626732,2546
2546RV,661,4,BU05183284,couple_with_children,income_10_10,0,4.26772996997082,52.0575495626732,2546
2546RV,2612,2,BU05183284,couple_without_children,income_10_10,0,4.26772996997082,52.0575495626732,2546
2546RV,27,5,BU05183284,couple_with_children,income_1_10,0,4.26772996997082,52.0575495626732,2546
2546RV,4564,1,BU05183284,single,income_1_10,0,4.26772996997082,52.0575495626732,2546
2546RV,7162,1,BU05183284,single,income_5_10,0,4.26772996997082,52.0575495626732,2546
2546RV,3187,2,BU05183284,couple_without_children,income_9_10,0,4.26772996997082,52.0575495626732,2546
2546RV,7534,1,BU05183284,single,income_6_10,0,4.26772996997082,52.0575495626732,2546
2546RV,3798,2,BU05183284,couple_without_children,income_4_10,0,4.26772996997082,52.0575495626732,2546
2546RV,6459,1,BU05183284,single,income_9_10,0,4.26772996997082,52.0575495626732,2546
2546RV,5418,1,BU05183284,single,income_1_10,0,4.26772996997082,52.0575495626732,2546
2546RV,842,4,BU05183284,couple_with_children,income_6_10,0,4.26772996997082,52.0575495626732,2546
2546RV,5993,1,BU05183284,single,income_4_10,1,4.26772996997082,52.0575495626732,2546
2546RV,5214,1,BU05183284,single,income_7_10,1,4.26772996997082,52.0575495626732,2546
2546RV,9,5,BU05183284,couple_with_children,income_5_10,0,4.26772996997082,52.0575495626732,2546
2546RV,89,4,BU05183284,single-parent,income_6_10,0,4.26772996997082,52.0575495626732,2546
2546RV,4273,1,BU05183284,single,income_1_10,1,4.26772996997082,52.0575495626732,2546
2546RV,2603,2,BU05183284,couple_without_children,income_1_10,0,4.26772996997082,52.0575495626732,2546
2546RV,5886,1,BU05183284,single,income_2_10,0,4.26772996997082,52.0575495626732,2546
2546RV,5861,1,BU05183284,single,income_6_10,0,4.26772996997082,52.0575495626732,2546
2546RV,7237,1,BU05183284,single,income_7_10,1,4.26772996997082,52.0575495626732,2546
2546RV,747,3,BU05183284,single-parent,income_5_10,0,4.26772996997082,52.0575495626732,2546
2546RV,7456,1,BU05183284,single,income_2_10,0,4.26772996997082,52.0575495626732,2546
2546RV,425,4,BU05183284,couple_with_children,income_7_10,0,4.26772996997082,52.0575495626732,2546
2546RV,4010,2,BU05183284,couple_without_children,income_3_10,0,4.26772996997082,52.0575495626732,2546
2546RV,4653,1,BU05183284,single,income_10_10,1,4.26772996997082,52.0575495626732,2546
2546RV,7610,1,BU05183284,single,income_6_10,1,4.26772996997082,52.0575495626732,2546
2546RV,1118,4,BU05183284,couple_with_children,income_1_10,0,4.26772996997082,52.0575495626732,2546
2546RV,6583,1,BU05183284,single,income_1_10,1,4.26772996997082,52.0575495626732,2546
2546RV,1827,2,BU05183284,single-parent,income_7_10,1,4.26772996997082,52.0575495626732,2546
2546RV,3117,2,BU05183284,couple_without_children,income_4_10,0,4.26772996997082,52.0575495626732,2546
2546RV,6017,1,BU05183284,single,income_1_10,0,4.26772996997082,52.0575495626732,2546
2546RV,3347,2,BU05183284,couple_without_children,income_9_10,0,4.26772996997082,52.0575495626732,2546
2546RV,5049,1,BU05183284,single,income_3_10,0,4.26772996997082,52.0575495626732,2546
2546RV,3786,2,BU05183284,couple_without_children,income_1_10,0,4.26772996997082,52.0575495626732,2546
2546RV,718,4,BU05183284,couple_with_children,income_1_10,0,4.26772996997082,52.0575495626732,2546
2546RV,3040,2,BU05183284,couple_without_children,income_6_10,0,4.26772996997082,52.0575495626732,2546
2546RV,1597,3,BU05183284,couple_with_children,income_10_10,0,4.26772996997082,52.0575495626732,2546
2546RV,3222,2,BU05183284,couple_without_children,income_8_10,0,4.26772996997082,52.0575495626732,2546
2546RV,7661,1,BU05183284,single,income_4_10,1,4.26772996997082,52.0575495626732,2546
2546RV,5352,1,BU05183284,single,income_7_10,1,4.26772996997082,52.0575495626732,2546
2546RV,1017,4,BU05183284,couple_with_children,income_8_10,0,4.26772996997082,52.0575495626732,2546
2546RV,340,4,BU05183284,single-parent,income_3_10,1,4.26772996997082,52.0575495626732,2546
2546RV,6102,1,BU05183284,single,income_4_10,0,4.26772996997082,52.0575495626732,2546
2546RV,5427,1,BU05183284,single,income_7_10,0,4.26772996997082,52.0575495626732,2546
2546RV,998,4,BU05183284,couple_with_children,income_8_10,0,4.26772996997082,52.0575495626732,2546
2546RV,6374,1,BU05183284,single,income_1_10,0,4.26772996997082,52.0575495626732,2546
2546RV,2073,2,BU05183284,single-parent,income_6_10,0,4.26772996997082,52.0575495626732,2546
2546RV,1840,3,BU05183284,couple_with_children,income_8_10,0,4.26772996997082,52.0575495626732,2546
2546RV,4037,2,BU05183284,couple_without_children,income_6_10,0,4.26772996997082,52.0575495626732,2546
2546RV,3873,2,BU05183284,couple_without_children,income_6_10,0,4.26772996997082,52.0575495626732,2546
2546RV,5646,1,BU05183284,single,income_3_10,1,4.26772996997082,52.0575495626732,2546
2546RW,5674,1,BU05183284,single,income_10_10,1,4.26714987080814,52.0572021568135,2546
2546RW,737,4,BU05183284,couple_with_children,income_1_10,0,4.26714987080814,52.0572021568135,2546
2546RW,4409,1,BU05183284,single,income_7_10,1,4.26714987080814,52.0572021568135,2546
2546RW,3445,2,BU05183284,couple_without_children,income_10_10,0,4.26714987080814,52.0572021568135,2546
2546RW,1072,4,BU05183284,couple_with_children,income_4_10,0,4.26714987080814,52.0572021568135,2546
2546RW,6945,1,BU05183284,single,income_2_10,0,4.26714987080814,52.0572021568135,2546
2546RW,1230,2,BU05183284,single-parent,income_2_10,0,4.26714987080814,52.0572021568135,2546
2546RW,3949,2,BU05183284,couple_without_children,income_10_10,0,4.26714987080814,52.0572021568135,2546
2546RW,4993,1,BU05183284,single,income_1_10,0,4.26714987080814,52.0572021568135,2546
2546RW,7282,1,BU05183284,single,income_8_10,0,4.26714987080814,52.0572021568135,2546
2546RW,1841,3,BU05183284,couple_with_children,income_1_10,0,4.26714987080814,52.0572021568135,2546
2546RW,7688,1,BU05183284,single,income_5_10,1,4.26714987080814,52.0572021568135,2546
2546RW,193,5,BU05183284,couple_with_children,income_1_10,0,4.26714987080814,52.0572021568135,2546
2546RW,1284,3,BU05183284,couple_with_children,income_4_10,0,4.26714987080814,52.0572021568135,2546
2546RW,698,4,BU05183284,couple_with_children,income_8_10,0,4.26714987080814,52.0572021568135,2546
2546RW,4759,1,BU05183284,single,income_3_10,1,4.26714987080814,52.0572021568135,2546
2546RW,6733,1,BU05183284,single,income_2_10,1,4.26714987080814,52.0572021568135,2546
2546RW,6124,1,BU05183284,single,income_1_10,0,4.26714987080814,52.0572021568135,2546
2546RW,5245,1,BU05183284,single,income_10_10,0,4.26714987080814,52.0572021568135,2546
2546RW,5572,1,BU05183284,single,income_1_10,1,4.26714987080814,52.0572021568135,2546
2546RW,6851,1,BU05183284,single,income_9_10,1,4.26714987080814,52.0572021568135,2546
2546RW,2626,2,BU05183284,couple_without_children,income_2_10,0,4.26714987080814,52.0572021568135,2546
2546RW,528,4,BU05183284,couple_with_children,income_9_10,0,4.26714987080814,52.0572021568135,2546
2546RW,7560,1,BU05183284,single,income_8_10,1,4.26714987080814,52.0572021568135,2546
2546RW,891,4,BU05183284,couple_with_children,income_10_10,0,4.26714987080814,52.0572021568135,2546
